timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,Tz_weighted
2026-07-21T07:43:58.340Z,32.295,62.585,460,0,1,52,28.013,71.312,0,955.803,0,0,32.079,67.319,484,0,1,64,31.582,70.836,514,0,2,80,32.05,69.511,498,0,2,71,31.861,66.112,462,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.946600000000004
2026-07-21T07:44:03.380Z,32.325,62.549,467,0,1,55,28.013,71.294,0,955.775,0,0,32.055,67.323,458,0,1,50,31.577,70.768,533,0,2,90,32.05,69.511,488,0,2,66,31.861,66.112,451,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9384
2026-07-21T07:44:08.345Z,32.313,62.601,444,0,1,44,28.013,71.294,0,955.775,0,0,32.055,67.323,465,0,1,54,31.577,70.768,458,0,1,50,32.047,69.484,473,0,1,58,31.866,66.176,455,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9384
2026-07-21T07:44:13.344Z,32.361,62.556,400,0,1,23,28.013,71.3,0,955.775,0,0,32.049,67.31,452,0,1,48,31.6,70.653,519,0,2,82,32.025,69.45,474,0,1,59,31.872,66.22,470,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.941200000000002
2026-07-21T07:44:18.343Z,32.373,62.546,410,0,1,28,28.018,71.289,0,955.867,0,0,32.082,67.257,461,0,1,52,31.603,70.647,524,0,2,85,32.043,69.426,469,0,1,56,31.879,66.22,457,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9542
2026-07-21T07:44:23.354Z,32.382,62.278,424,0,1,34,28.018,71.266,0,955.811,0,0,32.059,67.271,457,0,1,50,31.592,70.62,512,0,2,79,32.026,69.407,476,0,1,59,31.866,66.305,446,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9451
2026-07-21T07:44:28.346Z,32.396,62.404,438,0,1,41,28.023,71.266,0,955.763,0,0,32.068,67.302,471,0,1,57,31.592,70.62,513,0,2,79,32.032,69.431,471,0,1,57,31.879,66.249,475,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9503
2026-07-21T07:44:33.339Z,32.412,62.325,442,0,1,43,28.023,71.237,0,955.819,0,0,32.074,67.271,482,0,1,63,31.601,70.553,522,0,2,84,32.04,69.462,472,0,1,57,31.885,66.325,463,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.953899999999997
2026-07-21T07:44:38.344Z,32.412,62.219,441,0,1,42,28.018,71.196,0,955.811,0,0,32.076,67.242,472,0,1,58,31.617,70.51,501,0,2,72,32.028,69.473,474,0,1,58,31.873,66.296,476,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.955199999999998
2026-07-21T07:44:43.344Z,32.424,62.205,445,0,1,44,28.018,71.167,0,955.867,0,0,32.072,67.156,455,0,1,49,31.612,70.448,518,0,2,82,32.036,69.504,459,0,1,51,31.861,66.295,447,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.953000000000003
2026-07-21T07:44:48.340Z,32.409,62.152,471,0,1,57,28.018,71.127,0,955.783,0,0,32.065,67.065,456,0,1,50,31.614,70.406,528,0,2,88,32.033,69.453,473,0,1,58,31.877,66.15,447,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9513
2026-07-21T07:44:53.344Z,32.389,62.182,484,0,1,64,28.018,71.121,0,955.811,0,0,32.065,67.065,444,0,1,44,31.614,70.406,65402,0,2,72,32.033,69.453,477,0,1,60,31.877,66.15,477,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9513
2026-07-21T07:44:58.342Z,32.374,62.148,501,0,2,73,28.013,71.08,0,955.803,0,0,32.068,66.953,452,0,1,48,31.625,70.293,489,0,2,66,32.023,69.471,469,0,1,56,31.868,65.958,443,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9519
2026-07-21T07:45:03.340Z,32.409,62.173,439,0,1,41,28.013,71.08,0,955.803,0,0,32.068,66.953,457,0,1,50,31.625,70.293,517,0,2,81,32.023,69.471,464,0,1,54,31.868,65.958,467,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9519
2026-07-21T07:45:08.340Z,32.393,62.131,468,0,1,56,28.018,71.063,0,955.867,0,0,32.053,66.903,448,0,1,45,31.604,70.258,515,0,2,80,32.013,69.433,497,0,2,71,31.873,65.996,471,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.945699999999995
2026-07-21T07:45:13.341Z,32.393,62.131,479,0,1,61,28.013,71.057,0,955.803,0,0,32.046,66.799,452,0,1,48,31.634,70.251,526,0,2,86,32.024,69.379,471,0,1,57,31.88,66.029,463,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9471
2026-07-21T07:45:18.341Z,32.349,62.082,490,0,2,67,28.018,71.063,0,955.867,0,0,32.069,66.839,425,0,1,35,31.629,70.245,496,0,2,70,32.003,69.336,468,0,1,55,31.889,66.022,455,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9555
2026-07-21T07:45:23.340Z,32.349,62.082,441,0,1,42,28.018,71.057,0,955.839,0,0,32.047,66.859,451,0,1,47,31.631,70.24,532,0,2,90,32.031,69.362,469,0,1,56,31.875,66.047,489,0,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9493
2026-07-21T07:45:28.340Z,32.362,62.355,445,0,1,44,28.018,71.052,0,955.811,0,0,32.05,66.856,456,0,1,49,31.625500000000002,35.103,909,0,3,648,32.008,69.294,468,0,1,56,31.868,66.073,461,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9491
2026-07-21T07:45:33.341Z,32.372,62.355,472,0,1,58,28.023,71.017,0,955.763,0,0,32.06,66.839,443,0,1,43,31.62,70.206,921,0,4,690,32.008,69.294,476,0,1,59,31.868,66.073,486,0,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.953500000000002
2026-07-21T07:45:38.340Z,32.36,62.309,482,0,1,63,28.018,71.011,0,955.755,0,0,32.044,66.845,457,0,1,50,31.64,70.236,551,0,2,101,32.022,69.234,468,0,1,56,31.873,66.168,485,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9502
2026-07-21T07:45:43.339Z,32.349,62.284,477,0,1,60,28.018,71.011,0,955.755,0,0,32.044,66.845,449,0,1,46,31.64,70.236,528,0,2,88,32.022,69.234,462,0,1,52,31.873,66.168,497,0,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9502
2026-07-21T07:45:48.343Z,32.345,62.309,440,0,1,42,28.018,70.999,0,955.811,0,0,32.064,66.838,445,0,1,44,31.628,70.242,500,0,2,72,32.028,69.211,467,0,1,55,31.887,66.22,464,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9538
2026-07-21T07:45:53.339Z,32.381,62.339,436,0,1,40,28.023,70.965,0,955.819,0,0,32.042,66.823,452,0,1,47,31.631,70.184,538,0,2,93,32.02,69.195,462,0,1,52,31.898,66.267,490,0,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9503
2026-07-21T07:45:58.339Z,32.384,62.326,448,0,1,46,28.018,70.953,0,955.839,0,0,32.061,66.842,419,0,1,32,31.63,70.155,554,0,2,103,32.024,69.222,461,0,1,52,31.874,66.253,496,0,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9533
2026-07-21T07:46:03.340Z,32.407,62.35,456,0,1,50,28.018,70.953,0,955.867,0,0,32.046,66.886,453,0,1,48,31.629,70.162,495,0,2,69,32.023,69.166,463,0,1,53,31.892,66.234,474,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9486
2026-07-21T07:46:08.339Z,32.39,62.269,479,0,1,61,28.018,70.947,0,955.867,0,0,32.033,66.882,454,0,1,48,31.628,70.123,515,0,2,80,32.001,69.142,454,0,1,49,31.889,66.325,497,0,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9445
2026-07-21T07:46:13.338Z,32.417,62.334,465,0,1,54,28.018,70.93,0,955.811,0,0,32.04,66.846,449,0,1,46,31.612,70.086,540,0,2,94,32.024,69.154,465,0,1,54,31.867,66.288,505,0,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.943400000000004
2026-07-21T07:46:18.346Z,32.419,62.29,476,0,1,60,28.018,70.918,0,955.867,0,0,32.038,66.864,449,0,1,46,31.621,70.091,527,0,2,87,31.987,69.103,459,0,1,51,31.872,66.346,478,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.944599999999998
2026-07-21T07:46:23.415Z,32.425,62.282,465,0,1,54,28.008,70.918,0,955.851,0,0,32.038,66.864,446,0,1,45,31.621,70.091,519,0,2,82,31.987,69.103,464,0,1,53,31.872,66.346,487,0,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9396
2026-07-21T07:46:28.347Z,32.422,62.281,474,0,1,59,28.013,70.918,0,955.803,0,0,32.029,66.862,460,0,1,52,31.618,70.068,535,0,2,91,32.003,69.044,462,0,1,53,31.887,66.377,517,0,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9388
2026-07-21T07:46:33.352Z,32.412,62.312,501,0,2,73,28.013,70.918,0,955.803,0,0,32.029,66.862,466,0,1,54,31.618,70.068,528,0,2,88,32.001,69.079,467,0,1,55,31.866,66.301,473,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9388
2026-07-21T07:46:38.352Z,32.44,62.379,486,0,2,65,28.013,70.883,0,955.775,0,0,32.055,66.88,457,0,1,50,31.618,70.043,518,0,2,82,32.0,68.989,455,0,1,49,31.874,66.321,486,0,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9466
2026-07-21T07:46:43.744Z,32.438,62.404,502,0,2,73,28.013,70.883,0,955.775,0,0,32.042,66.78,445,0,1,44,31.605,70.007,496,0,2,70,32.03,69.0,441,0,1,42,31.873,66.291,503,0,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.940100000000005
2026-07-21T07:46:48.339Z,32.453,62.407,475,0,1,59,28.013,70.87,0,955.772,0,0,32.047,66.761,449,0,1,46,31.617,70.026,528,0,2,87,31.994,68.98,465,0,1,54,31.893,66.281,474,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.944
2026-07-21T07:46:53.342Z,32.453,62.407,507,0,2,76,28.013,70.837,0,955.747,0,0,32.059,66.758,429,0,1,37,31.611,69.98,526,0,2,86,32.005,69.017,466,0,1,54,31.876,66.147,489,0,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.946400000000004
2026-07-21T07:46:58.754Z,32.491,62.366,473,0,1,58,28.013,70.843,0,955.775,0,0,32.047,66.724,442,0,1,43,31.605,69.944,525,0,2,86,32.017,69.058,473,0,1,58,31.874,66.12,488,0,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9416
2026-07-21T07:47:03.751Z,32.491,62.366,497,0,2,70,28.018,70.837,0,955.783,0,0,32.056,66.672,454,0,1,49,31.605,69.997,537,0,2,93,32.017,69.058,471,0,1,57,31.874,66.12,478,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9468
